task_id,instance_id,baseline_id,model,expected_model_variant,observed_model_variants,model_binding_valid,fault_id,fault_layer,covered,fault_triggered,strict_success,repair_round,repair_attempts,repair_at_1,repair_at_2,repair_at_4,compile_status,execution_status,numerical_status,gradient_status,update_status,stage_status_semantics,patch_count,out_of_scope_edit_count,llm_calls,prompt_tokens,completion_tokens,total_tokens,api_cost_usd,wall_time_sec,failure_reason,final_patch,raw_report
NU-07-A__image_mlp__numerical__NU-07__r_direct,NU-07-A,r_direct,image_mlp,mlp,mlp,True,NU-07,numerical,True,True,False,,4,False,False,False,not_measured,not_measured,fail,not_measured,not_measured,fault_group_proxy,4,0,4,162944,24659,187603,,454.58621,strict_verifier_failed,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/candidates/NU-07-A__image_mlp__numerical__NU-07__r_direct.py,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/raw/NU-07-A__image_mlp__numerical__NU-07__r_direct.json
NU-07-B__tiny_causal_lm__numerical__NU-07__r_direct,NU-07-B,r_direct,tiny_causal_lm,causal_lm,causal_lm,True,NU-07,numerical,True,True,False,,4,False,False,False,not_measured,not_measured,fail,not_measured,not_measured,fault_group_proxy,5,0,4,162961,33818,196779,,617.587704,strict_verifier_failed,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/candidates/NU-07-B__tiny_causal_lm__numerical__NU-07__r_direct.py,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/raw/NU-07-B__tiny_causal_lm__numerical__NU-07__r_direct.json
GR-01-A__transformer_classifier__gradient_update__GR-01__r_direct,GR-01-A,r_direct,transformer_classifier,transformer,transformer,True,GR-01,gradient_update,True,True,True,1,1,True,True,True,not_measured,not_measured,not_measured,pass,pass,fault_group_proxy,1,0,1,1817,910,2727,,17.807581,,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/candidates/GR-01-A__transformer_classifier__gradient_update__GR-01__r_direct.py,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/raw/GR-01-A__transformer_classifier__gradient_update__GR-01__r_direct.json
GR-01-B__tiny_causal_lm__gradient_update__GR-01__r_direct,GR-01-B,r_direct,tiny_causal_lm,causal_lm,causal_lm,True,GR-01,gradient_update,True,True,True,1,1,True,True,True,not_measured,not_measured,not_measured,pass,pass,fault_group_proxy,1,0,1,1811,1239,3050,,22.065129,,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/candidates/GR-01-B__tiny_causal_lm__gradient_update__GR-01__r_direct.py,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/raw/GR-01-B__tiny_causal_lm__gradient_update__GR-01__r_direct.json
GR-02-A__cnn__gradient_update__GR-02__r_direct,GR-02-A,r_direct,cnn,cnn,cnn,True,GR-02,gradient_update,True,True,True,1,1,True,True,True,not_measured,not_measured,not_measured,pass,pass,fault_group_proxy,1,0,1,1877,863,2740,,15.515262,,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/candidates/GR-02-A__cnn__gradient_update__GR-02__r_direct.py,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/raw/GR-02-A__cnn__gradient_update__GR-02__r_direct.json
GR-02-B__image_mlp__gradient_update__GR-02__r_direct,GR-02-B,r_direct,image_mlp,mlp,mlp,True,GR-02,gradient_update,True,True,True,1,1,True,True,True,not_measured,not_measured,not_measured,pass,pass,fault_group_proxy,1,0,1,1843,698,2541,,12.893836,,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/candidates/GR-02-B__image_mlp__gradient_update__GR-02__r_direct.py,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/raw/GR-02-B__image_mlp__gradient_update__GR-02__r_direct.json
GR-03-A__cnn__gradient_update__GR-03__r_direct,GR-03-A,r_direct,cnn,cnn,cnn,True,GR-03,gradient_update,True,True,True,1,1,True,True,True,not_measured,not_measured,not_measured,pass,pass,fault_group_proxy,1,0,1,1881,1082,2963,,19.455918,,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/candidates/GR-03-A__cnn__gradient_update__GR-03__r_direct.py,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/raw/GR-03-A__cnn__gradient_update__GR-03__r_direct.json
GR-03-B__transformer_classifier__gradient_update__GR-03__r_direct,GR-03-B,r_direct,transformer_classifier,transformer,transformer,True,GR-03,gradient_update,True,True,True,1,1,True,True,True,not_measured,not_measured,not_measured,pass,pass,fault_group_proxy,1,0,1,1858,1458,3316,,25.651702,,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/candidates/GR-03-B__transformer_classifier__gradient_update__GR-03__r_direct.py,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/raw/GR-03-B__transformer_classifier__gradient_update__GR-03__r_direct.json
GR-04-A__cnn__gradient_update__GR-04__r_direct,GR-04-A,r_direct,cnn,cnn,cnn,True,GR-04,gradient_update,True,True,True,1,1,True,True,True,not_measured,not_measured,not_measured,pass,pass,fault_group_proxy,1,0,1,1845,1806,3651,,31.582738,,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/candidates/GR-04-A__cnn__gradient_update__GR-04__r_direct.py,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/raw/GR-04-A__cnn__gradient_update__GR-04__r_direct.json
GR-04-B__tiny_causal_lm__gradient_update__GR-04__r_direct,GR-04-B,r_direct,tiny_causal_lm,causal_lm,causal_lm,True,GR-04,gradient_update,True,True,True,1,1,True,True,True,not_measured,not_measured,not_measured,pass,pass,fault_group_proxy,1,0,1,1833,2579,4412,,44.482322,,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/candidates/GR-04-B__tiny_causal_lm__gradient_update__GR-04__r_direct.py,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/raw/GR-04-B__tiny_causal_lm__gradient_update__GR-04__r_direct.json
GR-05-A__image_mlp__gradient_update__GR-05__r_direct,GR-05-A,r_direct,image_mlp,mlp,mlp,True,GR-05,gradient_update,True,True,False,,4,False,False,False,not_measured,not_measured,not_measured,fail,fail,fault_group_proxy,5,0,4,10540,26692,37232,,484.694263,strict_verifier_failed,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/candidates/GR-05-A__image_mlp__gradient_update__GR-05__r_direct.py,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/raw/GR-05-A__image_mlp__gradient_update__GR-05__r_direct.json
GR-05-B__transformer_classifier__gradient_update__GR-05__r_direct,GR-05-B,r_direct,transformer_classifier,transformer,transformer,True,GR-05,gradient_update,True,True,False,,4,False,False,False,not_measured,not_measured,not_measured,fail,fail,fault_group_proxy,5,0,4,10596,29485,40081,,532.723118,strict_verifier_failed,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/candidates/GR-05-B__transformer_classifier__gradient_update__GR-05__r_direct.py,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/raw/GR-05-B__transformer_classifier__gradient_update__GR-05__r_direct.json
GR-06-A__image_mlp__gradient_update__GR-06__r_direct,GR-06-A,r_direct,image_mlp,mlp,mlp,True,GR-06,gradient_update,True,True,True,1,1,True,True,True,not_measured,not_measured,not_measured,pass,pass,fault_group_proxy,1,0,1,1830,2554,4384,,44.094107,,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/candidates/GR-06-A__image_mlp__gradient_update__GR-06__r_direct.py,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/raw/GR-06-A__image_mlp__gradient_update__GR-06__r_direct.json
GR-06-B__tiny_causal_lm__gradient_update__GR-06__r_direct,GR-06-B,r_direct,tiny_causal_lm,causal_lm,causal_lm,True,GR-06,gradient_update,True,True,True,1,1,True,True,True,not_measured,not_measured,not_measured,pass,pass,fault_group_proxy,1,0,1,1839,1821,3660,,31.648789,,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/candidates/GR-06-B__tiny_causal_lm__gradient_update__GR-06__r_direct.py,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/raw/GR-06-B__tiny_causal_lm__gradient_update__GR-06__r_direct.json
GR-07-A__transformer_classifier__gradient_update__GR-07__r_direct,GR-07-A,r_direct,transformer_classifier,transformer,transformer,True,GR-07,gradient_update,True,True,True,1,1,True,True,True,not_measured,not_measured,not_measured,pass,pass,fault_group_proxy,1,0,1,5623,3007,8630,,66.255803,,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/candidates/GR-07-A__transformer_classifier__gradient_update__GR-07__r_direct.py,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/raw/GR-07-A__transformer_classifier__gradient_update__GR-07__r_direct.json
GR-07-B__tiny_causal_lm__gradient_update__GR-07__r_direct,GR-07-B,r_direct,tiny_causal_lm,causal_lm,causal_lm,True,GR-07,gradient_update,True,True,True,1,1,True,True,True,not_measured,not_measured,not_measured,pass,pass,fault_group_proxy,1,0,1,5625,2399,8024,,55.109455,,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/candidates/GR-07-B__tiny_causal_lm__gradient_update__GR-07__r_direct.py,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/raw/GR-07-B__tiny_causal_lm__gradient_update__GR-07__r_direct.json
GR-08-A__cnn__gradient_update__GR-08__r_direct,GR-08-A,r_direct,cnn,cnn,cnn,True,GR-08,gradient_update,True,True,True,1,1,True,True,True,not_measured,not_measured,not_measured,pass,pass,fault_group_proxy,1,0,1,1870,1486,3356,,26.655739,,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/candidates/GR-08-A__cnn__gradient_update__GR-08__r_direct.py,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/raw/GR-08-A__cnn__gradient_update__GR-08__r_direct.json
GR-08-B__image_mlp__gradient_update__GR-08__r_direct,GR-08-B,r_direct,image_mlp,mlp,mlp,True,GR-08,gradient_update,True,True,True,1,1,True,True,True,not_measured,not_measured,not_measured,pass,pass,fault_group_proxy,1,0,1,1837,1300,3137,,22.722261,,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/candidates/GR-08-B__image_mlp__gradient_update__GR-08__r_direct.py,/media/main/whj/projects/torch4ms/ascend-torch4ms-exp-h-qwen-faa7175/experiments/experiment_request_20260820/08_experiment_H_multi_llm/runs_qwen3_7_plus_paid/qwen3.7-plus/seed_303/r_direct/r_direct/raw/GR-08-B__image_mlp__gradient_update__GR-08__r_direct.json
